versao,bloco,p,r,eligible,d1,Delta,L2_sobre_L0,zeros_rel_sup,orcamento_rel,P0_rel,fr_P0,P1a_rel,fr_P1a,P1b_rel,fr_P1b,P2_rel,fr_P2,P3_rel,fr_P3,fr_proximos,fr_distantes,fr_L0,fr_L2
m4-v1,b01,53,1,True,1,1,81.7035655,0.00089691436,0.0008969175511253896,3.032722e-06,0.0033812837824475205,0.00055403166,0.6177085360677566,0.000339837516,0.37889627915715646,5e-12,5.574668206395971e-09,1.2463e-08,1.38954179712626e-05,0.6210898198502041,0.37891018014979594,0.0033812837824475205,0.9966187162175525
m4-v1,b01,59,1,False,1,1,81.7035655,0.000695514621,0.0006955170902869663,2.351733e-06,0.003381284747588781,0.000429625321,0.6177085345467508,0.000263527904,0.37889627876941834,4e-12,5.751137136041856e-09,9.665e-09,1.3896185104961133e-05,0.6210898192943396,0.3789101807056604,0.003381284747588781,0.9966187152524112
m4-v1,b01,61,1,False,1,1,81.7035655,0.000929788275,0.0009297915600773003,3.143878e-06,0.0033812837441000183,0.000574338158,0.6177085361651272,0.000352293321,0.3788962801521909,5e-12,5.377568315469014e-09,1.2919e-08,1.3894561013508836e-05,0.6210898199092273,0.3789101800907727,0.0033812837441000183,0.9966187162558999
m4-v1,b01,2,6,False,1,1,81.7035655,0.004876615144,0.004876632418248758,1.6489213e-05,0.003381282404456296,0.003012326818,0.6177085386776933,0.001847731343,0.37889628075325976,2.2e-11,4.511325852727993e-09,6.7754e-08,1.389365326480602e-05,0.6210898210821495,0.3789101789178505,0.003381282404456296,0.9966187175955437
m4-v1,b01,67,1,False,1,1,81.7035655,0.000925376352,0.0009253796515960098,3.12896e-06,0.0033812837083323066,0.000571612875,0.6177085362901702,0.000350621659,0.37889627971119644,5e-12,5.403206989434678e-09,1.2858e-08,1.389488709403022e-05,0.6210898199985024,0.37891018000149757,0.0033812837083323066,0.9966187162916677
m4-v1,b01,71,1,False,1,1,81.7035655,0.000832770848,0.0008327738030287648,2.815835e-06,0.0033812842830351986,0.000514409665,0.6177085359425896,0.000315533778,0.3788962791918267,5e-12,6.004052586595448e-09,1.1571e-08,1.3894578495899185e-05,0.6210898202256248,0.37891017977437524,0.0033812842830351986,0.9966187157169648
m4-v1,b01,73,1,False,1,1,81.7035655,0.000854895121,0.0008548981610003736,2.890643e-06,0.003381283748971469,0.000528076017,0.6177085356108247,0.000323916583,0.3788962795199089,5e-12,5.848670605418014e-09,1.1879e-08,1.3895271624352119e-05,0.6210898193597961,0.3789101806402039,0.003381283748971469,0.9966187162510285
m4-v1,b01,79,1,False,1,1,81.7035655,0.00079333089,0.0007933337247566449,2.682477e-06,0.003381283913363077,0.000490047266,0.6177085348032273,0.000300590125,0.3788962791398757,5e-12,6.30254036355778e-09,1.1024e-08,1.3895840993572194e-05,0.6210898187165903,0.3789101812834097,0.003381283913363077,0.9966187160866369
m4-v1,b01,3,4,False,1,1,81.7035655,0.003598268525,0.003598281424726012,1.2166763e-05,0.003381282663748278,0.002222681195,0.6177085385564595,0.001363370563,0.3788962807064319,1.6e-11,4.446583090339842e-09,4.9993e-08,1.3893626777209983e-05,0.6210898212202078,0.37891017877979216,0.003381282663748278,0.9966187173362517
m4-v1,b01,83,1,False,1,1,81.7035655,0.00087052711,0.0008705301886723242,2.943499e-06,0.003381283530288102,0.00053773203,0.6177085355719121,0.000329839486,0.37889628012460447,5e-12,5.743646473615418e-09,1.2096e-08,1.389502954897042e-05,0.6210898191022002,0.3789101808977998,0.003381283530288102,0.9966187164697119
m4-v1,b01,89,1,False,1,1,81.7035655,0.000801157335,0.0008011602102739703,2.70894e-06,0.003381283377643044,0.000494881728,0.6177085357319343,0.000303555536,0.37889627975087103,5e-12,6.240971334992735e-09,1.1132e-08,1.3894898580227826e-05,0.6210898191095773,0.3789101808904227,0.003381283377643044,0.9966187166223569
m4-v1,b01,97,1,False,1,1,81.7035655,0.001048948271,0.0010489520126630782,3.546792e-06,0.003381283972134992,0.000647944305,0.6177085358635767,0.0003974426,0.37889627957423466,6e-12,5.7200151102207156e-09,1.4575e-08,1.3894870038577822e-05,0.6210898198357117,0.37891018016428835,0.003381283972134992,0.996618716027865
m4-v1,b01,101,1,False,1,1,81.7035655,0.000830739457,0.0008307424006434549,2.808966e-06,0.003381283934503543,0.000513154857,0.6177085354135873,0.000314764092,0.3788962797834488,5e-12,6.018734179238094e-09,1.1543e-08,1.3894849726189064e-05,0.6210898193480909,0.37891018065190907,0.003381283934503543,0.9966187160654965
m4-v1,b01,103,1,False,1,1,81.7035655,0.000790805022,0.0007908078219547472,2.673936e-06,0.003381283508986491,0.000488487016,0.6177085358642914,0.000299633083,0.3788962796023093,5e-12,6.322670978262926e-09,1.0988e-08,1.3894701741830607e-05,0.6210898193732779,0.3789101806267221,0.003381283508986491,0.9966187164910135
m4-v1,b01,107,1,False,1,1,81.7035655,0.000918810055,0.0009188133374069501,3.106758e-06,0.0033812842593793887,0.000567556818,0.6177085357169282,0.000348133714,0.3788962794358253,5e-12,5.44182111928156e-09,1.2767e-08,1.3895146045973536e-05,0.6210898199763075,0.3789101800236925,0.0033812842593793887,0.9966187157406207
m4-v1,b01,109,1,False,1,1,81.7035655,0.001095130904,0.0010951347654661163,3.702948e-06,0.0033812834272194153,0.000676471712,0.6177085362171829,0.000414941028,0.3788962797343595,6e-12,5.478797045844687e-09,1.5217e-08,1.3895142441103099e-05,0.6210898196444022,0.37891018035559776,0.0033812834272194153,0.9966187165727806
m4-v1,b01,113,1,False,1,1,81.7035655,0.000788318059,0.000788320854183743,2.665527e-06,0.003381283670062793,0.000486950797,0.617708534942682,0.000298690782,0.3788962796380925,5e-12,6.342617557546394e-09,1.0954e-08,1.3895406545072641e-05,0.6210898186127448,0.3789101813872552,0.003381283670062793,0.9966187163299373
m4-v1,b01,11,2,False,1,1,81.7035655,0.001683059371,0.0016830654892392787,5.6909e-06,0.0033812829626739408,0.001039640147,0.6177085375534505,0.000637704938,0.37889628039017414,8e-12,4.753248818533365e-09,2.3385e-08,1.3894340452675343e-05,0.6210898205161244,0.3789101794838756,0.0033812829626739408,0.9966187170373261
m4-v1,b01,5,3,False,1,1,81.7035655,0.003336975096,0.0033369871899464544,1.1283256e-05,0.003381282645242823,0.002061278013,0.6177085384198949,0.001264367455,0.3788962807190882,1.5e-11,4.4950889777420935e-09,4.6363e-08,1.389372068500378e-05,0.6210898210651378,0.37891017893486223,0.003381282645242823,0.9966187173547572
m4-v1,b01,127,1,False,1,1,81.7035655,0.001042772246,0.0010427759692605428,3.525909e-06,0.0033812838708127766,0.000644129322,0.6177085362090087,0.000395102527,0.3788962794735966,6e-12,5.753893031520853e-09,1.4489e-08,1.389469268895094e-05,0.6210898200798215,0.3789101799201785,0.0033812838708127766,0.9966187161291872
m4-v1,b01,2,7,False,1,1,81.7035655,0.007169589325,0.007169614598936174,2.4242406e-05,0.0033812823692955813,0.00442871655,0.6177085388769807,0.002716530733,0.37889628088657956,3.1e-11,4.323818083409833e-09,9.9611e-08,1.3893543326017317e-05,0.6210898212462763,0.3789101787537237,0.0033812823692955813,0.9966187176307044
m4-v1,b01,131,1,False,1,1,81.7035655,0.000928873589,0.0009288768969442335,3.140785e-06,0.0033812835463164215,0.000573773148,0.6177085361304824,0.000351946749,0.3788962796158462,5e-12,5.382863752718542e-09,1.2907e-08,1.3895324491267645e-05,0.6210898196767988,0.37891018032320123,0.0033812835463164215,0.9966187164536836
m4-v1,b01,137,1,False,1,1,81.7035655,0.001144843572,0.001144847688708962,3.871041e-06,0.0033812837617192807,0.000707179651,0.6177085364233051,0.000433776973,0.3788962800994985,6e-12,5.240890646809394e-09,1.5907e-08,1.3894474586466173e-05,0.6210898201850245,0.37891017981497555,0.0033812837617192807,0.9966187162382807
m4-v1,b01,139,1,False,1,1,81.7035655,0.001168503252,0.0011685074067157345,3.951041e-06,0.0033812836860582234,0.000721794437,0.6177085366908823,0.000442741537,0.3788962797901726,6e-12,5.13477387765638e-09,1.6236e-08,1.3894698112938164e-05,0.6210898203769405,0.3789101796230595,0.0033812836860582234,0.9966187163139417
m4-v1,b01,2,1,True,1,2,66.06855466,0.00059863416,0.0005986367376031721,2.501163e-06,0.0041781160215302515,0.00036948578,0.6172146546009203,0.000226638907,0.3785933377547983,4e-12,6.681877225163256e-09,8.312e-09,1.3884940873889246e-05,0.6213927706224506,0.3786072293775494,0.0041781160215302515,0.9958218839784697
m4-v1,b01,3,1,True,1,2,66.06855466,0.000478257493,0.0004782595545795934,1.998216e-06,0.004178117436736486,0.000295187537,0.6172146531941475,0.000181065103,0.37859333727123984,3e-12,6.2727714672535194e-09,6.641e-09,1.3885825104676874e-05,0.621392770630884,0.37860722936911595,0.004178117436736486,0.9958218825632635
m4-v1,b01,2,2,False,1,2,66.06855466,0.000877573102,0.0008775768918637396,3.666602e-06,0.004178115722297178,0.000541650984,0.617214656035244,0.000332243333,0.37859333880135254,5e-12,5.697531014134038e-09,1.2184e-08,1.3883743575241823e-05,0.6213927717575412,0.37860722824245885,0.004178115722297178,0.9958218842777028
m4-v1,b01,5,1,True,1,2,66.06855466,0.000500412205,0.0005004143602949262,2.090781e-06,0.004178117459691411,0.00030886175,0.6172146534265635,0.000189452729,0.378593336567094,4e-12,7.993410040920424e-09,6.948e-09,1.3884553241078778e-05,0.6213927708862549,0.3786072291137451,0.004178117459691411,0.9958218825403086
m4-v1,b01,7,1,True,1,2,66.06855466,0.000427114297,0.00042711613873471475,1.784534e-06,0.004178118099688176,0.000263621206,0.6172146522566817,0.000161702629,0.37859333640718656,3e-12,7.0238809118036025e-09,5.931e-09,1.3886212562635722e-05,0.6213927703563699,0.37860722964363014,0.004178118099688176,0.9958218819003118
m4-v1,b01,2,3,False,1,2,66.06855466,0.001282842957,0.001282848487956143,5.359865e-06,0.0041781146676485295,0.00079178948,0.617214657473239,0.000485675801,0.37859333917552934,7e-12,5.4566304698979745e-09,1.781e-08,1.388322695269756e-05,0.6213927721408875,0.3786072278591125,0.0041781146676485295,0.9958218853323515
m4-v1,b01,3,2,False,1,2,66.06855466,0.000881103365,0.0008811071725566336,3.681351e-06,0.004178114765353809,0.000543829914,0.6172146566639508,0.000333579867,0.3785933391674577,5e-12,5.674703071445522e-09,1.2233e-08,1.3883728534598613e-05,0.6213927714293046,0.3786072285706954,0.004178114765353809,0.9958218852346462
m4-v1,b01,11,1,True,1,2,66.06855466,0.000400595542,0.0004005972716182392,1.673735e-06,0.004178116827199488,0.000247253442,0.6172146526201534,0.000151662805,0.37859333623947317,3e-12,7.488850075787663e-09,5.563e-09,1.3886824323868922e-05,0.6213927694473529,0.3786072305526471,0.004178116827199488,0.9958218831728005
m4-v1,b01,13,1,True,1,2,66.06855466,0.00055800717,0.0005580095748665099,2.331419e-06,0.004178116519419099,0.000344410206,0.6172146538846662,0.000211257799,0.37859333730145434,4e-12,7.168366594626016e-09,7.748e-09,1.3885126093790593e-05,0.6213927704040854,0.37860722959591464,0.004178116519419099,0.9958218834805809
m4-v1,b01,2,4,False,1,2,66.06855466,0.001870316068,0.0018703241552627935,7.814394e-06,0.004178114123494462,0.001154386496,0.6172146583482845,0.000708089208,0.37859333950128543,9e-12,4.812020882419054e-09,2.5966e-08,1.3883214914765906e-05,0.6213927724717789,0.37860722752822107,0.004178114123494462,0.9958218858765056
m4-v1,b01,17,1,True,1,2,66.06855466,0.000527719888,0.0005277221717205042,2.204875e-06,0.004178116127644033,0.000325716452,0.617214654409068,0.000199791236,0.37859333762391756,4e-12,7.579778677057037e-09,7.327e-09,1.3884259591699227e-05,0.6213927705367119,0.37860722946328806,0.004178116127644033,0.9958218838723559
m4-v1,b01,19,1,True,1,2,66.06855466,0.000589243565,0.0005892461117331738,2.461928e-06,0.004178116013759614,0.000363689767,0.6172146543453759,0.00022308369,0.3785933372533987,4e-12,6.788364263714639e-09,8.182e-09,1.3885599101428294e-05,0.6213927703591356,0.37860722964086435,0.004178116013759614,0.9958218839862404
m4-v1,b01,23,1,True,1,2,66.06855466,0.000539507825,0.0005395101569631767,2.254126e-06,0.004178115450150186,0.000332992139,0.6172146546974119,0.00020425407,0.3785933375610137,4e-12,7.414164869488549e-09,7.491e-09,1.388487725933468e-05,0.6213927701475621,0.3786072298524379,0.004178115450150186,0.9958218845498498
m4-v1,b01,5,2,False,1,2,66.06855466,0.001232996165,0.0012330015005783687,5.151599e-06,0.0041781143536089695,0.000761023309,0.617214657189718,0.000466804138,0.3785933395246529,7e-12,5.677227687027424e-09,1.7118e-08,1.3883254792362206e-05,0.621392771543327,0.37860722845667305,0.0041781143536089695,0.9958218856463911
m4-v1,b01,3,3,False,1,2,66.06855466,0.001608179255,0.0016081862042701593,6.719157e-06,0.004178114442070203,0.000992591813,0.6172146578768655,0.000608845957,0.3785933393039861,8e-12,4.974569806385179e-09,2.2327e-08,1.3883402508395235e-05,0.6213927723189357,0.37860722768106425,0.004178114442070203,0.9958218855579298
m4-v1,b01,29,1,True,1,2,66.06855466,0.000543639513,0.0005436418588063331,2.271389e-06,0.004178116058148664,0.000335542277,0.6172146539943036,0.0002058183,0.3785933383893552,4e-12,7.3578168392092485e-09,7.548e-09,1.3884200375587855e-05,0.6213927700524523,0.3786072299475477,0.004178116058148664,0.9958218839418513
m4-v1,b01,31,1,True,1,2,66.06855466,0.000599104113,0.0005991067104642387,2.503127e-06,0.004178116825800024,0.000369775842,0.6172146548036003,0.000226816828,0.3785933376298486,4e-12,6.676635785239861e-09,8.318e-09,1.388406411540629e-05,0.6213927716294002,0.3786072283705998,0.004178116825800024,0.9958218831742
m4-v1,b01,2,5,False,1,2,66.06855466,0.002720284956,0.00272029672252757,1.1365661e-05,0.004178114116266618,0.001678999754,0.6172146585575251,0.001029881769,0.3785933398105518,1.3e-11,4.778911099976151e-09,3.7765e-08,1.3882736745430717e-05,0.6213927726737917,0.37860722732620833,0.004178114116266618,0.9958218858837333
m4-v1,b01,37,1,True,1,2,66.06855466,0.000648069409,0.0006480722199629269,2.707709e-06,0.004178115703855582,0.000399997941,0.6172146559331149,0.000245354763,0.3785933378756966,4e-12,6.172178330619105e-09,8.998e-09,1.3884315154727677e-05,0.6213927716369704,0.3786072283630296,0.004178115703855582,0.9958218842961444
m4-v1,b01,41,1,True,1,2,66.06855466,0.000627016714,0.0006270194336072366,2.619749e-06,0.004178116653731339,0.000387003908,0.6172146541801947,0.000237384353,0.3785933379894558,4e-12,6.3794152092148355e-09,8.706e-09,1.388479720285609e-05,0.6213927708339261,0.3786072291660739,0.004178116653731339,0.9958218833462686
m4-v1,b01,43,1,True,1,2,66.06855466,0.000528344896,0.0005283471918790294,2.207486e-06,0.004178115453832845,0.000326102216,0.6172146542260003,0.00020002786,0.37859333787988364,4e-12,7.570812143466088e-09,7.336e-09,1.3884869471116805e-05,0.6213927696798331,0.37860723032016685,0.004178115453832845,0.9958218845461672
m4-v1,b01,47,1,True,1,2,66.06855466,0.000688138903,0.0006881418844771281,2.875124e-06,0.004178115735900229,0.000424729419,0.6172146554456996,0.000260524807,0.3785933391808737,4e-12,5.812779881355001e-09,9.554e-09,1.3883824746616422e-05,0.6213927711815999,0.37860722881840014,0.004178115735900229,0.9958218842640998
m4-v1,b01,7,2,False,1,2,66.06855466,0.001228575236,0.0012285805486183423,5.133128e-06,0.004178114473187472,0.000758294647,0.6172146573339462,0.000465130403,0.3785933389336524,7e-12,5.697656733343159e-09,1.7057e-08,1.3883561557233464e-05,0.6213927718071337,0.3786072281928663,0.004178114473187472,0.9958218855268125
m4-v1,b01,53,1,True,1,2,66.06855466,0.0007258588,0.0007258619426436692,3.032722e-06,0.004178115598972289,0.000448010693,0.6172146556557723,0.000274805309,0.3785933389916055,4e-12,5.510713608398381e-09,1.0078e-08,1.388424293635972e-05,0.6213927712547446,0.37860722874525543,0.004178115598972289,0.9958218844010277
m4-v1,b01,59,1,False,1,2,66.06855466,0.000562869134,0.0005628715628456315,2.351733e-06,0.004178116789593611,0.000347411081,0.617214654221787,0.000213098506,0.37859333766031894,4e-12,7.10644752545227e-09,7.815e-09,1.3884221852852374e-05,0.6213927710113807,0.3786072289886193,0.004178116789593611,0.9958218832104064
m4-v1,b01,61,1,False,1,2,66.06855466,0.000752463147,0.0007524664103338561,3.143878e-06,0.004178115549533094,0.000464431286,0.6172146558251471,0.000284877537,0.3785933382441652,5e-12,6.64484364458973e-09,1.0447e-08,1.388373631100578e-05,0.6213927713746802,0.3786072286253198,0.004178115549533094,0.9958218844504669
m4-v1,b01,2,6,False,1,2,66.06855466,0.003946568564,0.003946585638106696,1.6489213e-05,0.004178113899037585,0.002435879974,0.6172146588049237,0.001494144577,0.3785933400420829,1.8e-11,4.560924174044967e-09,5.4789e-08,1.3882693031763872e-05,0.6213927727039613,0.3786072272960387,0.004178113899037585,0.9958218861009625
m4-v1,b01,67,1,False,1,2,66.06855466,0.000748892646,0.0007488958881121377,3.12896e-06,0.004178115492637747,0.000462227521,0.6172146549056682,0.00028352577,0.3785933384252424,5e-12,6.676524296631704e-09,1.0398e-08,1.3884499927275292e-05,0.6213927703983059,0.37860722960169413,0.004178115492637747,0.9958218845073622
m4-v1,b01,71,1,False,1,2,66.06855466,0.000673948457,0.0006739513911523627,2.815835e-06,0.0041781162130196895,0.000415970868,0.6172146548837816,0.000255152399,0.3785933391170892,4e-12,5.935171930201435e-09,9.357e-09,1.3883850937723707e-05,0.6213927710968012,0.37860722890319876,0.0041781162130196895,0.9958218837869803
m4-v1,b01,73,1,False,1,2,66.06855466,0.000691853286,0.0006918562882892038,2.890643e-06,0.004178115559473432,0.000427021991,0.6172146559898346,0.000261931047,0.37859333822262614,4e-12,5.781572555965481e-09,9.606e-09,1.3884446493151104e-05,0.621392771549308,0.37860722845069195,0.004178115559473432,0.9958218844405266
m4-v1,b01,79,1,False,1,2,66.06855466,0.000642030314,0.0006420330819164909,2.682477e-06,0.004178115769015576,0.000396270522,0.6172146552474572,0.000243068402,0.3785933386737769,4e-12,6.23023536681295e-09,8.914e-09,1.388407951494266e-05,0.6213927710164728,0.37860722898352717,0.004178115769015576,0.9958218842309844
m4-v1,b01,3,4,False,1,2,66.06855466,0.002912022587,0.0029120352908951447,1.2166763e-05,0.004178114218360393,0.001797343031,0.6172146587462963,0.001102472359,0.37859333978045134,1.3e-11,4.464251078013529e-09,4.0427e-08,1.388279064083484e-05,0.6213927729646568,0.3786072270353432,0.004178114218360393,0.9958218857816397
m4-v1,b01,83,1,False,1,2,66.06855466,0.000704504011,0.0007045070470925222,2.943499e-06,0.004178115282485323,0.000434830204,0.6172146552856347,0.000266720528,0.3785933388084571,4e-12,5.677753289517439e-09,9.782e-09,1.3884945669514897e-05,0.62139277056812,0.37860722943187997,0.004178115282485323,0.9958218847175146
m4-v1,b01,89,1,False,1,2,66.06855466,0.000648364134,0.0006483669790967015,2.70894e-06,0.004178115100841504,0.000400179849,0.6172146559759067,0.000245466344,0.37859333858068295,4e-12,6.169372670995303e-09,9.002e-09,1.388417319607493e-05,0.6213927710767483,0.3786072289232517,0.004178115100841504,0.9958218848991585
m4-v1,b01,97,1,False,1,2,66.06855466,0.000848897473,0.0008489011335886334,3.546792e-06,0.004178115835822856,0.000523951965,0.6172146554342636,0.000321386931,0.37859333894900166,5e-12,5.889992753765734e-09,1.1786e-08,1.388389091917659e-05,0.6213927712700864,0.3786072287299136,0.004178115835822856,0.9958218841641772
m4-v1,b01,101,1,False,1,2,66.06855466,0.000672304484,0.000672307420781865,2.808966e-06,0.004178115782032038,0.000414956184,0.6172146552226656,0.000254530001,0.37859333796803885,4e-12,5.94968508986159e-09,9.335e-09,1.3885077578464486e-05,0.6213927710046976,0.3786072289953024,0.004178115782032038,0.9958218842179679
m4-v1,b01,103,1,False,1,2,66.06855466,0.000639986169,0.0006399889352152743,2.673936e-06,0.004178115260346234,0.000395008846,0.6172146556403576,0.000242294502,0.37859333817420876,4e-12,6.250135022448157e-09,8.886e-09,1.3884674952368579e-05,0.6213927709007039,0.3786072290992961,0.004178115260346234,0.9958218847396537
m4-v1,b01,107,1,False,1,2,66.06855466,0.000743578645,0.0007435818988039256,3.106758e-06,0.00417811618400255,0.000458947641,0.6172146547854361,0.000281513924,0.3785933380992223,5e-12,6.724238231626907e-09,1.0324e-08,1.388420710066324e-05,0.6213927709694388,0.3786072290305612,0.00417811618400255,0.9958218838159975
m4-v1,b01,109,1,False,1,2,66.06855466,0.000886272358,0.0008862762356685341,3.702948e-06,0.004178115164807413,0.000547020292,0.6172146563933868,0.000335536813,0.3785933388063913,5e-12,5.641606585897794e-09,1.2305e-08,1.388399380789447e-05,0.6213927715581942,0.37860722844180583,0.004178115164807413,0.9958218848351926
m4-v1,b01,113,1,False,1,2,66.06855466,0.000637973508,0.0006379763007838787,2.665527e-06,0.004178115463549033,0.000393766602,0.6172146554303737,0.000241532522,0.37859333824725727,4e-12,6.269852773652689e-09,8.858e-09,1.3884588967253882e-05,0.6213927708939228,0.37860722910607725,0.004178115463549033,0.9958218845364509
m4-v1,b01,11,2,False,1,2,66.06855466,0.001362073695,0.001362079723030915,5.6909e-06,0.004178114587941816,0.000840691853,0.617214657608311,0.000515672031,0.3785933394216529,7e-12,5.1392226388783345e-09,1.891e-08,1.388324287159847e-05,0.6213927721962528,0.3786072278037472,0.004178114587941816,0.9958218854120582
m4-v1,b01,5,3,False,1,2,66.06855466,0.002700561891,0.0027005736045160526,1.1283256e-05,0.0041781141963582995,0.001666826389,0.6172146584944577,0.001022414748,0.37859333982893706,1.3e-11,4.813813012188848e-09,3.7491e-08,1.3882666433844008e-05,0.621392772690816,0.37860722730918395,0.0041781141963582995,0.9958218858036417
m4-v1,b01,127,1,False,1,2,66.06855466,0.000843899313,0.0008439030088079083,3.525909e-06,0.004178115702238035,0.000520867028,0.6172146554164779,0.000319494661,0.37859333859873234,5e-12,5.924877389402327e-09,1.1717e-08,1.3884357674325414e-05,0.6213927711187159,0.37860722888128406,0.004178115702238035,0.995821884297762
m4-v1,b01,2,7,False,1,2,66.06855466,0.0058022368,0.005802262191564529,2.4242406e-05,0.00417811385687177,0.003581225613,0.6172146592322313,0.002196688213,0.3785933401974287,2.5e-11,4.308683157183089e-09,8.0549e-08,1.3882404785117624e-05,0.621392773089103,0.378607226910897,0.00417811385687177,0.9958218861431283
m4-v1,b01,131,1,False,1,2,66.06855466,0.000751722906,0.0007517261480725269,3.140785e-06,0.004178115300016291,0.000463974398,0.6172146552851113,0.000284597287,0.3785933386582741,5e-12,6.651386994041762e-09,1.0437e-08,1.3884105211362774e-05,0.6213927705851275,0.37860722941487246,0.004178115300016291,0.9958218846999837
m4-v1,b01,137,1,False,1,2,66.06855466,0.000926504044,0.0009265081017307993,3.871041e-06,0.0041781155732670576,0.000571851879,0.61721465653604,0.000350768262,0.3785933391224787,5e-12,5.396630484238034e-09,1.2863e-08,1.3883371583750768e-05,0.621392772109307,0.378607227890693,0.0041781155732670576,0.9958218844267329
m4-v1,b01,139,1,False,1,2,66.06855466,0.000945651454,0.0009456555464921751,3.951041e-06,0.0041781154760761425,0.000583669941,0.6172146564443521,0.000358017344,0.37859333924150024,5e-12,5.287360313492245e-09,1.3129e-08,1.3883550711167938e-05,0.6213927719204283,0.3786072280795717,0.0041781154760761425,0.9958218845239238
m4-v1,b01,2,1,True,2,0.5,45.00086737,0.00010213539,0.0001021358153171609,6.25292e-07,0.006122187002416018,6.2916394e-05,0.6160096876110445,3.8592292e-05,0.37785423206412955,2e-12,1.9581849767519874e-08,1.417e-09,1.387374056028783e-05,0.6221318746134604,0.3778681253865396,0.006122187002416018,0.9938778129975839
