versao,bloco,p,r,T,c,resolved,clearly_detectable,eligible,margin,e_rec,escala_suficiente_F,tau,e_lin_U5.5,d_U5.5,e_lin_U6.0,d_U6.0,e_lin_U7.0,d_U7.0,e_lin_U8.0,d_U8.0,e_lin_U10.0,d_U10.0
m4-v3,d09,67,1,np.float64(4.204692619390966),np.float64(-0.16351100147025147),True,False,False,0.8821028750197092,7.37048644339211e-10,np.float64(5.228181725260355e-05),1e-06,-1.2002189885917778e-10,8.570705431983888e-10,-1.2256311823886783e-10,8.596117625780789e-10,-6.973942320034822e-11,8.067880675395593e-10,-1.1942795567720453e-10,8.564766000164156e-10,-1.4265040390744632e-10,8.796990482466574e-10
m4-v3,d09,71,1,np.float64(4.2626798770413155),np.float64(-0.16102884271275783),True,False,False,0.8604799087136744,2.325402093106277e-10,np.float64(5.964448097606183e-05),1e-06,-1.1486687223992173e-09,1.381208931709845e-09,-1.4506362486656984e-09,1.6831764579763261e-09,-1.3688499872690329e-09,1.6013901965796605e-09,-1.4325629265328901e-09,1.6651031358435178e-09,-1.4211383744171557e-09,1.6536785837277834e-09
m4-v3,d09,73,1,np.float64(4.290459441148391),np.float64(-0.1598425863444375),True,False,False,0.8380561196255992,9.888778684796762e-10,np.float64(4.819941762184957e-05),1e-06,1.3366992425483943e-10,8.552079442248368e-10,5.268792996373713e-10,4.619985688423049e-10,3.7793943850806657e-10,6.109384299716096e-10,4.2271943932364414e-10,5.66158429156032e-10,3.955047462391955e-10,5.933731222404807e-10
m4-v3,d09,79,1,np.float64(4.3694478524670215),np.float64(-0.15648155106679665),True,False,False,0.8066001215002303,2.93453816802014e-09,np.float64(4.8561687150226115e-05),1e-06,1.941526338291678e-09,9.93011829728462e-10,1.678504656310147e-09,1.2560335117099928e-09,1.894580014550667e-09,1.039958153469473e-09,1.7822963347340338e-09,1.1522418332861061e-09,1.7736809305450264e-09,1.1608572374751135e-09
m4-v3,d09,3,4,np.float64(4.394449154672439),np.float64(-0.03885546139622887),True,False,False,0.2028137296720633,5.814207781895675e-09,np.float64(1.1862303386359305e-05),1e-06,3.7969451217398405e-11,5.776238330678277e-09,-6.674458527204119e-10,6.481653634616087e-09,-9.339655391643705e-11,5.907604335812112e-09,-4.4265134794888e-10,6.256859129844555e-09,-5.141705571710611e-10,6.3283783390667364e-09
m4-v3,d09,83,1,np.float64(4.418840607796598),np.float64(-0.15439008898017337),True,False,False,0.7925470206404335,-3.7160636789934642e-09,np.float64(5.118504762572097e-05),1e-06,-3.1478802563266787e-09,-5.681834226667856e-10,-3.40744981403094e-09,-3.0861386496252415e-10,-3.3666633029805127e-09,-3.494003760129515e-10,-3.414562010752667e-09,-3.015016682407974e-10,-3.4164476581427637e-09,-2.9961602085070056e-10
m4-v3,d09,89,1,np.float64(4.48863636973214),np.float64(-0.15145009428891956),True,False,False,0.7812848749713079,2.8786431016669667e-09,np.float64(6.072570470361843e-05),1e-06,2.6345777565242555e-09,2.440653451427112e-10,2.4605701297263966e-09,4.1807297194057004e-10,2.6096882269423605e-09,2.6895487472460623e-10,2.455021902161999e-09,4.2362119950496777e-10,2.4311373369179028e-09,4.475057647490639e-10
m4-v3,d09,97,1,np.float64(4.574710978503383),np.float64(-0.14785224441209735),True,False,False,0.7520606709701627,1.1273092237473747e-08,np.float64(6.0866987952761446e-05),1e-06,1.0031700384507113e-08,1.2413918529666346e-09,9.625533773394184e-09,1.6475584640795636e-09,9.928456157132114e-09,1.3446360803416338e-09,9.837289316943616e-09,1.435802920530132e-09,9.844201686045473e-09,1.4288905514282743e-09
m4-v3,d09,101,1,np.float64(4.61512051684126),np.float64(-0.14617479278578105),True,False,False,0.733787597022623,1.744990529850554e-08,np.float64(4.5060709384593485e-05),1e-06,1.4939858937419477e-08,2.5100463610860645e-09,1.4846298379819536e-08,2.603606918686005e-09,1.5052365876204304e-08,2.3975394223012374e-09,1.5021410177833668e-08,2.428495120671873e-09,1.503058958191653e-08,2.419315716589011e-09
m4-v3,d09,103,1,np.float64(4.634728988229636),np.float64(-0.145363663339395),True,False,False,0.7231261815315975,-1.0263457861370284e-08,np.float64(4.5353493934387346e-05),1e-06,-9.369352179697956e-09,-8.941056816723281e-10,-8.904160027992683e-09,-1.359297833377601e-09,-9.011313576625278e-09,-1.252144284745006e-09,-8.945831298410689e-09,-1.3176265629595957e-09,-8.97104680047705e-09,-1.2924110608932346e-09
m4-v3,d09,107,1,np.float64(4.672828834461906),np.float64(-0.14379312149769535),True,False,False,0.7200090983359592,5.526932245203398e-10,np.float64(4.531012873668603e-05),1e-06,-1.537447489651872e-09,2.0901407141722118e-09,-4.450243000715038e-10,9.977175245918436e-10,-6.153670480993296e-10,1.1680602726196694e-09,-4.927633622411607e-10,1.0454565867615004e-09,-5.227455518483208e-10,1.0754387763686607e-09
m4-v3,d09,109,1,np.float64(4.6913478822291435),np.float64(-0.14303243005044233),True,False,False,0.7200224494800209,-1.83629089711701e-09,np.float64(5.444092179190689e-05),1e-06,-2.68315925940174e-09,8.468683622847301e-10,-1.6236454610628565e-09,-2.126454360541535e-10,-1.73727261120321e-09,-9.901828591379991e-11,-1.7080262196903785e-09,-1.282646774266315e-10,-1.7585504158321933e-09,-7.774048128481668e-11
m4-v3,d09,113,1,np.float64(4.727387818712341),np.float64(-0.14155725660115417),True,False,False,0.6987638348624656,-5.290593851903225e-09,np.float64(4.232198961993055e-05),1e-06,-6.799759176761652e-09,1.509165324858427e-09,-5.729537374569282e-09,4.389435226660574e-10,-6.1339960202802874e-09,8.434021683770627e-10,-5.988550861729357e-09,6.979570098261325e-10,-5.986939794707062e-09,6.963459428038376e-10
m4-v3,d09,11,2,np.float64(4.795790545596741),np.float64(-0.06938852466955447),True,False,False,0.3401794870874161,-1.8558617365105334e-07,np.float64(2.1378057450851738e-05),1e-06,-1.836896756202105e-07,-1.896498030842838e-09,-1.835866945708702e-07,-1.9994790801831372e-09,-1.8413944926702115e-07,-1.446724384032196e-09,-1.84064158750473e-07,-1.5220149005803351e-09,-1.840872381853969e-07,-1.4989354656564503e-09
m4-v3,d09,5,3,np.float64(4.828313737302301),np.float64(-0.04582150488104508),True,False,False,0.22478073235735838,-2.596263637411056e-08,np.float64(1.3434830258990433e-05),1e-06,-2.7584479437638198e-08,1.621843063527639e-09,-2.9386543795395754e-08,3.423907421285195e-09,-2.9761787923494208e-08,3.799151549383649e-09,-2.924387089224584e-08,3.2812345181352815e-09,-2.9057603470355957e-08,3.0949670962453974e-09
m4-v3,d09,127,1,np.float64(4.844187086458591),np.float64(-0.13682617124428062),True,False,False,0.6711147174616912,7.079154396016918e-08,np.float64(5.2816780298504186e-05),1e-06,7.279080061381799e-08,-1.9992566536488063e-09,7.131520512524481e-08,-5.236611650756303e-10,7.135033402047949e-08,-5.58790060310312e-10,7.133952965628351e-08,-5.479856961143321e-10,7.140368662911663e-08,-6.121426689474512e-10
m4-v3,d09,2,7,np.float64(4.852030263919617),np.float64(-0.01950161612988795),True,False,False,0.0952991329767182,1.688620337114699e-06,np.float64(7.382163762066986e-06),1e-06,1.698457134679979e-06,-9.83679756528e-09,1.6898676509404296e-06,-1.2473138257305799e-09,1.694356527082136e-06,-5.736189967436871e-09,1.6921439851482408e-06,-3.5236480335417298e-09,1.6919691196933949e-06,-3.348782578695837e-09
m4-v3,d09,131,1,np.float64(4.875197323201151),np.float64(-0.1355834491603077),True,False,False,0.656297073392142,4.562182187584085e-08,np.float64(3.958250492988376e-05),1e-06,4.7637622785705e-08,-2.0158009098641494e-09,4.6246513594596844e-08,-6.246917187559928e-10,4.626162830151127e-08,-6.39806425670421e-10,4.64005160574227e-08,-7.78694181581846e-10,4.647185693111042e-08,-8.500350552695671e-10
m4-v3,d09,137,1,np.float64(4.919980925828125),np.float64(-0.13379912176069506),True,False,False,0.6315052147478281,-7.564311758079256e-07,np.float64(3.941480509304875e-05),1e-06,-7.579093251352745e-07,1.4781493273488456e-09,-7.550255275955075e-07,-1.4056482124181282e-09,-7.556885415249514e-07,-7.426342829742437e-10,-7.556030530616749e-07,-8.281227462507487e-10,-7.556473671443466e-07,-7.838086635790383e-10
m4-v3,d09,139,1,np.float64(4.9344739331306915),np.float64(-0.13322434272608064),True,False,False,0.6285615080220518,3.421990069085723e-07,np.float64(4.3738238061486946e-05),1e-06,3.412637253526913e-07,9.352815558809772e-10,3.427685628187952e-07,-5.695559102229136e-10,3.4258709309535885e-07,-3.8808618678655163e-10,3.4285931985847626e-07,-6.603129499039613e-10,3.428876218897649e-07,-6.886149811925798e-10
m4-v3,d10,2,1,np.float64(0.6931471805599453),np.float64(-0.1560129290391036),True,True,True,1.1630371888535553,-1.0267908745476007e-10,np.float64(5.5410490843093756e-05),1e-06,-9.114690367470578e-12,-9.356439708728948e-11,-6.659974211143345e-14,-1.0261248771264863e-10,-1.3101103483148984e-11,-8.957798397161109e-11,-2.3504695460165004e-11,-7.917439199459506e-11,-2.442621712353285e-11,-7.825287033122721e-11
m4-v3,d10,3,1,np.float64(1.0986122886681098),np.float64(-0.20189889986939866),True,True,True,1.4930302504239201,2.005784427439039e-10,np.float64(5.89217681751262e-05),1e-06,-1.7885806850875694e-11,2.184642495947796e-10,-4.532210316124279e-12,2.051106530600282e-10,-1.1021068409805312e-11,2.1159951115370922e-10,-1.8505471357307253e-11,2.1908391410121116e-10,-2.0541683958488953e-11,2.2112012670239286e-10
m4-v3,d10,2,2,np.float64(1.3862943611198906),np.float64(-0.1103178000763258),True,False,False,0.7934901359277224,6.306590805138512e-10,np.float64(3.5406081350545284e-05),1e-06,1.87736192411324e-11,6.118854612727188e-10,2.1161442268291333e-11,6.094976382455599e-10,-1.0127081322538631e-11,6.407861618363898e-10,-3.935919586857319e-12,6.345950001007085e-10,-5.294238038060236e-12,6.359533185519114e-10
m4-v3,d10,5,1,np.float64(1.6094379124341003),np.float64(-0.22910752440522542),True,True,True,1.623606608158912,1.1261835908271678e-10,np.float64(8.552631573788654e-05),1e-06,-1.3400029104524136e-11,1.260183881872409e-10,-1.4255158715346607e-11,1.268735177980634e-10,-7.096678157008292e-12,1.1971503723972508e-10,-1.51877248217159e-11,1.2780608390443268e-10,-1.3563079629111707e-11,1.2618143871182848e-10
m4-v3,d10,7,1,np.float64(1.9459101490553132),np.float64(-0.23411211608563706),True,True,True,1.6209086308960048,-5.314063633576893e-10,np.float64(7.763860016602599e-05),1e-06,-9.327095283452501e-12,-5.220792680742369e-10,6.08292426409055e-12,-5.374892876217799e-10,-1.7555688121359533e-11,-5.138506752363298e-10,-2.3926240709237297e-11,-5.07480122648452e-10,-2.5969305683223095e-11,-5.054370576744662e-10
m4-v3,d10,2,3,np.float64(2.0794415416798357),np.float64(-0.0780064645195518),True,False,False,0.5433620139961308,-1.7478318792285563e-10,np.float64(2.3493138243841383e-05),1e-06,9.332414590932747e-11,-2.681073338321831e-10,2.328383854280381e-11,-1.9806702646565944e-10,3.661386512880115e-11,-2.113970530516568e-10,3.468408929591453e-11,-2.0946727721877017e-10,4.714791651994986e-11,-2.219311044428055e-10
m4-v3,d10,3,2,np.float64(2.1972245773362196),np.float64(-0.1165663841886866),True,False,False,0.8232464282993628,1.0341318912310271e-09,np.float64(4.244400178403291e-05),1e-06,-3.3566285004100665e-11,1.0676981762351279e-09,-2.0041969360951865e-11,1.054173860591979e-09,2.8838856728601735e-12,1.031248005558167e-09,3.11239010357088e-11,1.0030079901953184e-09,2.6481334032020184e-11,1.007650557199007e-09
m4-v3,d10,11,1,np.float64(2.3978952727983707),np.float64(-0.23013570108523157),True,True,True,1.5450953038420505,1.7561299081592097e-09,np.float64(8.232500933954125e-05),1e-06,-1.6480242965853732e-13,1.7562947105888683e-09,4.655214505350943e-12,1.7514746936538588e-09,1.0028141383661296e-11,1.7461017667755485e-09,8.740866691230436e-12,1.7473890414679792e-09,7.1562266939745836e-12,1.7489736814652351e-09
m4-v3,d10,13,1,np.float64(2.5649493574615367),np.float64(-0.22644213759952758),True,True,True,1.5022391302904445,-1.5189183244501692e-11,np.float64(7.582638819695679e-05),1e-06,4.176328098082136e-11,-5.695246422532305e-11,1.3706215549384109e-11,-2.8895398793885802e-11,3.3655251670861095e-11,-4.8844434915362787e-11,5.296850998844558e-11,-6.815769323294728e-11,5.4800136084422326e-11,-6.998931932892401e-11
m4-v3,d10,2,4,np.float64(2.772588722239781),np.float64(-0.0551589000381629),True,False,False,0.353803186603551,-2.1235758707049968e-09,np.float64(1.611329434021821e-05),1e-06,1.6811450780309298e-10,-2.2916903785080896e-09,1.294041726596972e-10,-2.252980043364694e-09,8.067472479482737e-11,-2.2042505954998243e-09,4.5651954487125036e-11,-2.169227825192122e-09,4.887122136989825e-11,-2.172447092074895e-09
m4-v3,d10,17,1,np.float64(2.833213344056216),np.float64(-0.21872828371837585),True,True,True,1.4273276536356587,-6.63364252417864e-10,np.float64(6.63328412433758e-05),1e-06,9.530810295845696e-11,-7.586723553763209e-10,5.516776338222859e-11,-7.185320158000926e-10,3.8362187611678885e-11,-7.017264400295429e-10,5.4762896295315187e-11,-7.181271487131792e-10,5.85629921086445e-11,-7.219272445265085e-10
m4-v3,d10,19,1,np.float64(2.9444389791664403),np.float64(-0.21501852841127717),True,True,True,1.3544474500869494,-4.0922987221136964e-10,np.float64(7.159348451342591e-05),1e-06,1.4452983500416871e-11,-4.236828557117865e-10,3.084721207854145e-11,-4.400770842899111e-10,2.3770758100262634e-11,-4.3300063031163225e-10,3.950155259279104e-11,-4.487314248041607e-10,3.4432160889298985e-11,-4.4366203310066863e-10
m4-v3,d10,23,1,np.float64(3.1354942159291497),np.float64(-0.20810964733659634),True,True,True,1.2928470678193638,-9.01051233626049e-10,np.float64(6.0599429267588686e-05),1e-06,-8.183055231540518e-11,-8.192206813106438e-10,-2.5237158430210412e-11,-8.758140751958386e-10,-1.9412070490506675e-11,-8.816391631355423e-10,-2.8551456914605977e-12,-8.981960879345884e-10,-1.1556912745863745e-11,-8.894943208801852e-10
m4-v3,d10,5,2,np.float64(3.2188758248682006),np.float64(-0.10245999974535523),True,False,False,0.6228751017574083,-1.7081580594435763e-10,np.float64(3.536859192777077e-05),1e-06,-2.542645022404721e-10,8.344869629611446e-11,-2.3693949090614975e-10,6.612368496179212e-11,-1.6090559627120733e-10,-9.910209673150308e-12,-2.2388449445796956e-10,5.306868851361192e-11,-2.1669502726952113e-10,4.5879221325163494e-11
m4-v3,d10,3,3,np.float64(3.295836866004329),np.float64(-0.06729963328979954),True,False,False,0.40454223154329566,-2.2322529380502942e-09,np.float64(2.0037673252785557e-05),1e-06,-2.2824075120534405e-10,-2.0040121868449504e-09,-2.7486943995502856e-10,-1.9573834980952657e-09,-4.938642924094587e-11,-2.1828665088093483e-09,-9.583323239575573e-11,-2.1364197056545387e-09,-9.096452346656876e-11,-2.1412884145837253e-09
m4-v3,d10,29,1,np.float64(3.367295829986474),np.float64(-0.1990363509339811),True,True,True,1.214019792576465,1.2729639564668105e-10,np.float64(6.386149944282163e-05),1e-06,-1.8419168968150806e-10,3.114880853281891e-10,-1.1131799258444074e-10,2.386143882311218e-10,-7.810972615259679e-11,2.0540612179927784e-10,-9.010880426576673e-11,2.174051999124478e-10,-9.75649304856753e-11,2.2486132613235633e-10
m4-v3,d10,31,1,np.float64(3.4339872044851463),np.float64(-0.1963215403858554),True,True,True,1.1795447578235383,-5.267404290520972e-10,np.float64(5.7207834948240467e-05),1e-06,-2.4896561899418125e-10,-2.777748100579159e-10,-1.7994187035788011e-10,-3.4679855869421706e-10,-1.6239711092937594e-10,-3.6434331812272126e-10,-2.1158157679561764e-10,-3.1515885225647956e-10,-2.1271803040425914e-10,-3.14022398647838e-10
m4-v3,d10,2,5,np.float64(3.4657359027997265),np.float64(-0.0390032322597759),True,False,False,0.24046871833525477,6.702589594453912e-10,np.float64(1.1399036325017955e-05),1e-06,8.457948600669741e-10,-1.7553590062158294e-10,7.444743937568731e-10,-7.421543431148196e-11,6.698722458458084e-10,3.867135995827917e-13,9.401751507418324e-10,-2.6991619129644123e-10,9.178807933350766e-10,-2.476218338896854e-10
m4-v3,d10,37,1,np.float64(3.6109179126442243),np.float64(-0.1889586950119591),True,True,True,1.0891993293730646,-3.1537272793258353e-10,np.float64(6.398400218828764e-05),1e-06,-2.40511592392235e-10,-7.486113554034853e-11,-1.4931411193878147e-10,-1.6605861599380206e-10,-1.0965949534223746e-10,-2.0571323259034607e-10,-1.1846652917571116e-10,-1.9690619875687236e-10,-1.277356007250208e-10,-1.8763712720756274e-10
m4-v3,d10,41,1,np.float64(3.713572066704308),np.float64(-0.184607803637099),True,True,True,1.0423907015239295,4.857714230865895e-11,np.float64(5.5844931862508364e-05),1e-06,-2.413848983429182e-10,2.8996204065157714e-10,-1.072925214692809e-10,1.5586966377793986e-10,-8.875372682278709e-11,1.3733086913144604e-10,-4.358571152659708e-11,9.216285383525602e-11,-5.8049626565112805e-11,1.0662676887377176e-10
m4-v3,d10,43,1,np.float64(3.7612001156935624),np.float64(-0.18257543342631882),True,True,True,1.0390577720812515,-7.605789331677215e-10,np.float64(6.368871899565036e-05),1e-06,-2.9867219102555046e-10,-4.6190674214217105e-10,-2.5698619837432513e-10,-5.035927347933963e-10,-1.6636099613620138e-10,-5.942179370315202e-10,-1.962880376963955e-10,-5.64290895471326e-10,-2.0026875849125154e-10,-5.6031017467647e-10
m4-v3,d10,47,1,np.float64(3.8501476017100584),np.float64(-0.17876338822837304),True,True,True,1.0049933329472642,3.303157747325258e-10,np.float64(5.262616679332831e-05),1e-06,3.3305871934341554e-10,-2.742944610889712e-12,3.4231786383972716e-10,-1.2002089107201336e-11,1.8472814362782198e-10,1.4558763110470384e-10,1.5790455547344584e-10,1.7241121925908e-10,1.5794714465317693e-10,1.723686300793489e-10
m4-v3,d10,7,2,np.float64(3.8918202981106265),np.float64(-0.08848606258138285),True,False,False,0.49162027518065404,-1.8269841195461822e-09,np.float64(2.6354677867833817e-05),1e-06,6.506997591890842e-10,-2.4776838787352665e-09,3.156630347953451e-10,-2.1426471543415275e-09,2.806857093604839e-10,-2.107669828906666e-09,2.1912618460019136e-10,-2.0461103041463737e-09,2.5143060579909776e-10,-2.07841472534528e-09
m4-v3,d10,53,1,np.float64(3.970291913552122),np.float64(-0.1735939685443537),True,False,False,0.950263373092179,1.2582435093833055e-09,np.float64(6.574267238079433e-05),1e-06,-6.993113280772575e-10,1.957554837460563e-09,-4.126353135893378e-10,1.6708788229726434e-09,-4.178572616674594e-10,1.676100771050765e-09,-3.8158422533031813e-10,1.6398277347136237e-09,-3.990814527201863e-10,1.6573249621034917e-09
m4-v3,d10,59,1,np.float64(4.07753744390572),np.float64(-0.16897485378921837),True,False,False,0.9282302091948132,-3.8863801066213455e-10,np.float64(4.918603421828841e-05),1e-06,-5.387876684184381e-10,1.5014965775630359e-10,-6.389934277771914e-10,2.503554171150569e-10,-4.0163776081320387e-10,1.2999750151069318e-11,-4.2076476362375363e-10,3.212675296161908e-11,-4.165743102336144e-10,2.7936299571479878e-11
