versao,bloco,p,r,eligible,total_contaminacao_sup,certificado_contaminacao,extra_rhoDelta_rel_sup,total_densidade_sup,certificado
m4-v3,d08,2,3,False,0.000001107217009,False,0.000000001886042,0.000001109103051,False
m4-v3,d08,2,4,False,0.000001721596925,False,0.000000002930739,0.000001724527664,False
m4-v3,d08,2,5,False,0.000002748535541,False,0.000000004658071,0.000002753193612,False
m4-v3,d08,2,6,False,0.000003520416270,False,0.000000005879075,0.000003526295345,False
m4-v3,d08,2,7,False,0.000007453591200,False,0.000000007872868,0.000007461464068,False
m4-v3,d08,23,1,True,0.000000482047893,True,0.000000000819038,0.000000482866931,True
m4-v3,d08,29,1,True,0.000000438775334,True,0.000000000741911,0.000000439517245,True
m4-v3,d08,3,1,True,0.000000380946686,True,0.000000000649679,0.000000381596365,True
m4-v3,d08,3,2,False,0.000000676098415,True,0.000000001148232,0.000000677246647,True
m4-v3,d08,3,3,False,0.000001201212711,False,0.000000002027700,0.000001203240411,False
m4-v3,d08,3,4,False,0.000002168979532,False,0.000000003581346,0.000002172560878,False
m4-v3,d08,31,1,True,0.000000426980706,True,0.000000000719629,0.000000427700335,True
m4-v3,d08,37,1,True,0.000000551996585,True,0.000000000935540,0.000000552932125,True
m4-v3,d08,41,1,True,0.000000529848113,True,0.000000000894109,0.000000530742222,True
m4-v3,d08,43,1,True,0.000000479260844,True,0.000000000805187,0.000000480066031,True
m4-v3,d08,47,1,True,0.000000535437129,True,0.000000000899580,0.000000536336709,True
m4-v3,d08,5,1,True,0.000000457902284,True,0.000000000782842,0.000000458685126,True
m4-v3,d08,5,2,False,0.000000931672442,True,0.000000001581848,0.000000933254290,True
m4-v3,d08,5,3,False,0.000002809900663,False,0.000000003535265,0.000002813435928,False
m4-v3,d08,53,1,False,0.000000539886871,True,0.000000000906203,0.000000540793074,True
m4-v3,d08,59,1,False,0.000000610450513,True,0.000000001023079,0.000000611473592,True
m4-v3,d08,61,1,False,0.000000632553415,True,0.000000001061974,0.000000633615389,True
m4-v3,d08,67,1,False,0.000000580852963,True,0.000000000969086,0.000000581822049,True
m4-v3,d08,7,1,True,0.000000451491424,True,0.000000000772097,0.000000452263521,True
m4-v3,d08,7,2,False,0.000001019304231,False,0.000000001707061,0.000001021011292,False
m4-v3,d08,71,1,False,0.000000546326281,True,0.000000000903241,0.000000547229522,True
m4-v3,d08,73,1,False,0.000000627164502,True,0.000000001039573,0.000000628204075,True
m4-v3,d08,79,1,False,0.000000625695888,True,0.000000001036429,0.000000626732317,True
m4-v3,d08,83,1,False,0.000000628853520,True,0.000000001032227,0.000000629885747,True
m4-v3,d08,89,1,False,0.000000677332483,True,0.000000001109072,0.000000678441555,True
m4-v3,d08,97,1,False,0.000000750082929,True,0.000000001226868,0.000000751309797,True
m4-v3,d09,101,1,False,0.000000745673206,True,0.000000001111109,0.000000746784315,True
m4-v3,d09,103,1,False,0.000000740781976,True,0.000000001103936,0.000000741885912,True
m4-v3,d09,107,1,False,0.000000743140238,True,0.000000001104993,0.000000744245231,True
m4-v3,d09,109,1,False,0.000000630215102,True,0.000000000919664,0.000000631134766,True
m4-v3,d09,11,1,True,0.000000454537324,True,0.000000000725197,0.000000455262521,True
m4-v3,d09,11,2,False,0.000001794498125,False,0.000000002341996,0.000001796840121,False
m4-v3,d09,113,1,False,0.000000826843460,True,0.000000001183011,0.000000828026471,True
m4-v3,d09,127,1,False,0.000000822599636,True,0.000000000947945,0.000000823547581,True
m4-v3,d09,13,1,True,0.000000383099801,True,0.000000000608036,0.000000383707837,True
m4-v3,d09,131,1,False,0.000001224824821,False,0.000000001264886,0.000001226089707,False
m4-v3,d09,137,1,False,0.000001871675363,False,0.000000001270268,0.000001872945631,False
m4-v3,d09,139,1,False,0.000002683545749,False,0.000000001144705,0.000002684690454,False
m4-v3,d09,17,1,True,0.000000484326500,True,0.000000000769803,0.000000485096303,True
m4-v3,d09,19,1,True,0.000000421723244,True,0.000000000668516,0.000000422391760,True
m4-v3,d09,2,1,True,0.000000584083760,True,0.000000000933708,0.000000585017468,True
m4-v3,d09,2,2,False,0.000000922009366,True,0.000000001472520,0.000000923481886,True
m4-v3,d09,2,3,False,0.000001371976762,False,0.000000002187607,0.000001374164369,False
m4-v3,d09,2,4,False,0.000001936723435,False,0.000000003079247,0.000001939802682,False
m4-v3,d09,2,5,False,0.000002596327403,False,0.000000004105198,0.000002600432601,False
m4-v3,d09,2,6,False,0.000003300740874,False,0.000000005144505,0.000003305885379,False
m4-v3,d09,2,7,False,0.000008429606021,False,0.000000006782200,0.000008436388221,False
m4-v3,d09,23,1,True,0.000000475613406,True,0.000000000754281,0.000000476367687,True
m4-v3,d09,29,1,True,0.000000507522797,True,0.000000000804192,0.000000508326989,True
m4-v3,d09,3,1,True,0.000000419478494,True,0.000000000668768,0.000000420147262,True
m4-v3,d09,3,2,False,0.000000791650507,True,0.000000001259738,0.000000792910245,True
m4-v3,d09,3,3,False,0.000001467927657,False,0.000000002325373,0.000001470253030,False
m4-v3,d09,3,4,False,0.000002737975642,False,0.000000004220708,0.000002742196350,False
m4-v3,d09,31,1,True,0.000000549328605,True,0.000000000872190,0.000000550200795,True
m4-v3,d09,37,1,True,0.000000545994805,True,0.000000000862749,0.000000546857554,True
m4-v3,d09,41,1,True,0.000000522753146,True,0.000000000824259,0.000000523577405,True
m4-v3,d09,43,1,True,0.000000571858955,True,0.000000000903099,0.000000572762054,True
m4-v3,d09,47,1,True,0.000000539252515,True,0.000000000848078,0.000000540100593,True
m4-v3,d09,5,1,True,0.000000467863563,True,0.000000000747602,0.000000468611165,True
m4-v3,d09,5,2,False,0.000000807323436,True,0.000000001272421,0.000000808595857,True
m4-v3,d09,5,3,False,0.000003045841719,False,0.000000003726680,0.000003049568399,False
m4-v3,d09,53,1,False,0.000000598720659,True,0.000000000939029,0.000000599659688,True
m4-v3,d09,59,1,False,0.000000632301893,True,0.000000000990573,0.000000633292466,True
m4-v3,d09,61,1,False,0.000000624466311,True,0.000000000975102,0.000000625441413,True
m4-v3,d09,67,1,False,0.000000615495240,True,0.000000000957644,0.000000616452884,True
m4-v3,d09,7,1,True,0.000000398366088,True,0.000000000635123,0.000000399001211,True
m4-v3,d09,7,2,False,0.000001189430533,False,0.000000001874239,0.000001191304772,False
m4-v3,d09,71,1,False,0.000000545282599,True,0.000000000839430,0.000000546122029,True
m4-v3,d09,73,1,False,0.000000667443409,True,0.000000001038755,0.000000668482164,True
m4-v3,d09,79,1,False,0.000000669720441,True,0.000000001031006,0.000000670751447,True
m4-v3,d09,83,1,False,0.000000637011435,True,0.000000000978164,0.000000637989599,True
m4-v3,d09,89,1,False,0.000000551466550,True,0.000000000824484,0.000000552291034,True
m4-v3,d09,97,1,False,0.000000557191086,True,0.000000000822571,0.000000558013657,True
m4-v3,d10,101,1,False,0.000000677469063,True,0.000000000937838,0.000000678406901,True
m4-v3,d10,103,1,False,0.000000695549722,True,0.000000000960116,0.000000696509838,True
m4-v3,d10,107,1,False,0.000000790126439,True,0.000000001086010,0.000000791212449,True
m4-v3,d10,109,1,False,0.000000687356430,True,0.000000000930854,0.000000688287284,True
m4-v3,d10,11,1,True,0.000000386103103,True,0.000000000573064,0.000000386676167,True
m4-v3,d10,11,2,False,0.000001647814615,False,0.000000002098930,0.000001649913545,False
m4-v3,d10,113,1,False,0.000000643594748,True,0.000000000829397,0.000000644424145,True
m4-v3,d10,127,1,False,0.000000965385059,True,0.000000001060304,0.000000966445363,True
m4-v3,d10,13,1,True,0.000000418497226,True,0.000000000622178,0.000000419119404,True
m4-v3,d10,131,1,False,0.000001205629662,False,0.000000001172878,0.000001206802540,False
m4-v3,d10,137,1,False,0.000001360310605,False,0.000000001143568,0.000001361454173,False
m4-v3,d10,139,1,False,0.000001991109184,False,0.000000001157098,0.000001992266282,False
m4-v3,d10,17,1,True,0.000000478898533,True,0.000000000711224,0.000000479609757,True
m4-v3,d10,19,1,True,0.000000444302342,True,0.000000000658964,0.000000444961306,True
m4-v3,d10,2,1,True,0.000000571468010,True,0.000000000851418,0.000000572319428,True
m4-v3,d10,2,2,False,0.000000893186341,True,0.000000001332468,0.000000894518809,True
m4-v3,d10,2,3,False,0.000001346450859,False,0.000000002008137,0.000001348458996,False
m4-v3,d10,2,4,False,0.000001971449026,False,0.000000002927858,0.000001974376884,False
m4-v3,d10,2,5,False,0.000002790718046,False,0.000000004138721,0.000002794856767,False
m4-v3,d10,2,6,False,0.000003888106482,False,0.000000005668920,0.000003893775402,False
m4-v3,d10,2,7,False,0.000008699176141,False,0.000000007891779,0.000008707067920,False
m4-v3,d10,23,1,True,0.000000524688811,True,0.000000000778514,0.000000525467325,True
m4-v3,d10,29,1,True,0.000000499914363,True,0.000000000738747,0.000000500653110,True
m4-v3,d10,3,1,True,0.000000536467546,True,0.000000000800680,0.000000537268226,True
m4-v3,d10,3,2,False,0.000000746586698,True,0.000000001111523,0.000000747698221,True
m4-v3,d10,3,3,False,0.000001590669409,False,0.000000002354437,0.000001593023846,False
m4-v3,d10,3,4,False,0.000002549459252,False,0.000000003657590,0.000002553116842,False
m4-v3,d10,31,1,True,0.000000557118164,True,0.000000000824669,0.000000557942833,True
m4-v3,d10,37,1,True,0.000000501527739,True,0.000000000737333,0.000000502265072,True
m4-v3,d10,41,1,True,0.000000573552774,True,0.000000000844795,0.000000574397569,True
m4-v3,d10,43,1,True,0.000000505273673,True,0.000000000740751,0.000000506014424,True
m4-v3,d10,47,1,True,0.000000607704165,True,0.000000000896465,0.000000608600630,True
m4-v3,d10,5,1,True,0.000000370519664,True,0.000000000551614,0.000000371071278,True
m4-v3,d10,5,2,False,0.000000903486088,True,0.000000001333880,0.000000904819968,True
m4-v3,d10,5,3,False,0.000002811958906,False,0.000000003181763,0.000002815140669,False
m4-v3,d10,53,1,False,0.000000493841551,True,0.000000000717609,0.000000494559160,True
m4-v3,d10,59,1,False,0.000000656360329,True,0.000000000959164,0.000000657319493,True
m4-v3,d10,61,1,False,0.000000590776448,True,0.000000000860387,0.000000591636835,True
m4-v3,d10,67,1,False,0.000000521257872,True,0.000000000749976,0.000000522007848,True
m4-v3,d10,7,1,True,0.000000407800554,True,0.000000000607656,0.000000408408210,True
m4-v3,d10,7,2,False,0.000001218596808,False,0.000000001790098,0.000001220386906,False
m4-v3,d10,71,1,False,0.000000679649044,True,0.000000000990436,0.000000680639480,True
m4-v3,d10,73,1,False,0.000000615919027,True,0.000000000891550,0.000000616810577,True
m4-v3,d10,79,1,False,0.000000678794456,True,0.000000000978936,0.000000679773392,True
m4-v3,d10,83,1,False,0.000000565210490,True,0.000000000799507,0.000000566009997,True
m4-v3,d10,89,1,False,0.000000706357743,True,0.000000001003509,0.000000707361252,True
m4-v3,d10,97,1,False,0.000000760889298,True,0.000000001076819,0.000000761966117,True
