n,unfolded_x,spacing_s
8965,8964.55412955,0.48908088
8966,8965.04321043,0.92635946
8967,8965.96956989,1.62639850
8968,8967.59596839,0.81364597
8969,8968.40961436,1.57198065
8970,8969.98159501,0.73708265
8971,8970.71867766,0.51050307
8972,8971.22918073,1.33320870
8973,8972.56238943,1.25132659
8974,8973.81371602,0.58483529
8975,8974.39855131,1.08927904
8976,8975.48783035,0.78800010
8977,8976.27583046,1.23734331
8978,8977.51317377,0.60684100
8979,8978.12001477,1.02475233
8980,8979.14476710,1.72843290
8981,8980.87319999,1.44570090
8982,8982.31890090,0.20646561
8983,8982.52536651,0.87089766
8984,8983.39626417,0.92729996
8985,8984.32356413,1.10908553
8986,8985.43264966,0.80406382
8987,8986.23671348,1.20756782
8988,8987.44428129,0.88534349
8989,8988.32962479,1.17861313
8990,8989.50823791,1.09262839
8991,8990.60086631,1.16695573
8992,8991.76782204,0.69659769
8993,8992.46441973,1.04874171
8994,8993.51316144,1.17328088
8995,8994.68644232,1.19325362
8996,8995.87969595,0.44105370
8997,8996.32074964,0.96725642
8998,8997.28800607,0.61447457
8999,8997.90248064,1.24867219
9000,8999.15115283,1.90665028
9001,9001.05780311,0.66354087
9002,9001.72134398,0.70692879
9003,9002.42827277,1.72263038
9004,9004.15090316,0.25402339
9005,9004.40492654,0.69386327
9006,9005.09878982,1.27509781
9007,9006.37388763,1.11227767
9008,9007.48616529,1.03342950
9009,9008.51959479,0.82127761
9010,9009.34087240,1.01283215
9011,9010.35370455,1.01853084
9012,9011.37223539,1.34289319
9013,9012.71512858,1.02446380
9014,9013.73959238,1.29226459
9015,9015.03185698,0.34080810
9016,9015.37266508,1.23987194
9017,9016.61253702,0.39149356
9018,9017.00403058,1.52162495
9019,9018.52565553,0.67131519
9020,9019.19697072,0.78720442
9021,9019.98417514,2.16742686
9022,9022.15160200,0.51219597
9023,9022.66379797,1.19013235
9024,9023.85393032,0.42476403
9025,9024.27869435,0.96668147
9026,9025.24537581,1.54894136
9027,9026.79431718,0.81657309
9028,9027.61089026,0.68440643
9029,9028.29529670,1.16582026
9030,9029.46111695,0.56772103
9031,9030.02883798,1.39633428
9032,9031.42517226,0.99985939
9033,9032.42503165,1.63159156
9034,9034.05662320,0.57801452
9035,9034.63463772,1.04725140
9036,9035.68188912,1.02957201
9037,9036.71146113,0.63234472
9038,9037.34380586,0.92118099
9039,9038.26498685,0.61473368
9040,9038.87972053,1.90379392
9041,9040.78351445,0.61484596
9042,9041.39836041,1.12744827
9043,9042.52580867,1.01880691
9044,9043.54461559,1.32538583
9045,9044.87000142,0.48902843
9046,9045.35902985,1.55409172
9047,9046.91312156,0.23887971
9048,9047.15200128,1.57379606
9049,9048.72579733,0.86752625
9050,9049.59332358,0.63240760
9051,9050.22573118,0.58967197
9052,9050.81540315,1.54284424
9053,9052.35824739,1.47935953
9054,9053.83760692,1.20348422
9055,9055.04109114,0.72752567
9056,9055.76861681,0.63258438
9057,9056.40120119,0.94577423
9058,9057.34697542,1.09332160
9059,9058.44029703,0.88916250
9060,9059.32945953,1.23363123
9061,9060.56309076,0.67574426
9062,9061.23883502,1.02077094
9063,9062.25960595,1.65702531
9064,9063.91663126,0.56529612
9065,9064.48192738,0.77585783
9066,9065.25778520,1.58121258
9067,9066.83899778,1.19947213
9068,9068.03846991,0.51833124
9069,9068.55680116,0.57465408
9070,9069.13145524,1.24313616
9071,9070.37459139,0.74307582
9072,9071.11766721,1.07088216
9073,9072.18854937,1.34614071
9074,9073.53469008,1.30886961
9075,9074.84355969,1.04401349
9076,9075.88757318,0.62861386
9077,9076.51618703,1.10575855
9078,9077.62194558,0.73803774
9079,9078.35998332,0.88704051
9080,9079.24702384,1.49285288
9081,9080.73987671,0.59878270
9082,9081.33865941,1.24271382
9083,9082.58137323,0.52695217
9084,9083.10832540,0.95484421
9085,9084.06316962,2.05718804
9086,9086.12035765,0.60936834
9087,9086.72972600,0.85396242
9088,9087.58368842,1.03010515
9089,9088.61379357,1.04744554
9090,9089.66123912,0.64003171
9091,9090.30127082,1.07487308
9092,9091.37614390,0.50957791
9093,9091.88572182,1.51116241
9094,9093.39688422,1.39668137
9095,9094.79356559,0.97637102
9096,9095.76993661,0.70920267
9097,9096.47913928,1.15412734
9098,9097.63326662,0.81027976
9099,9098.44354638,1.02135123
9100,9099.46489760,1.62095730
9101,9101.08585491,0.26772918
9102,9101.35358409,0.56294390
9103,9101.91652799,1.64788613
9104,9103.56441411,0.47536785
9105,9104.03978196,1.39765948
9106,9105.43744145,1.32618204
9107,9106.76362348,1.16608960
9108,9107.92971308,1.06672079
9109,9108.99643388,0.41303652
9110,9109.40947040,0.91072430
9111,9110.32019470,0.69293920
9112,9111.01313389,1.60061649
9113,9112.61375038,0.82571341
9114,9113.43946379,0.83876501
9115,9114.27822880,1.10071306
9116,9115.37894186,1.51248657
9117,9116.89142843,0.52487532
9118,9117.41630375,1.17684218
9119,9118.59314594,1.06611289
9120,9119.65925883,1.03000527
9121,9120.68926410,0.80073166
9122,9121.48999576,1.12958501
9123,9122.61958077,0.63104643
9124,9123.25062720,0.73146780
9125,9123.98209500,1.02662158
9126,9125.00871658,2.11439058
9127,9127.12310715,0.61076620
9128,9127.73387336,1.12839943
9129,9128.86227279,0.37253338
9130,9129.23480617,1.37818257
9131,9130.61298874,1.06579904
9132,9131.67878778,0.43588614
9133,9132.11467392,1.21225991
9134,9133.32693382,1.30768106
9135,9134.63461489,0.82536041
9136,9135.45997529,0.62538428
9137,9136.08535958,1.65357135
9138,9137.73893092,0.57310460
9139,9138.31203552,1.89107765
9140,9140.20311317,0.40137043
9141,9140.60448360,0.90282153
9142,9141.50730513,1.05400552
9143,9142.56131065,0.66113063
9144,9143.22244128,0.88100350
9145,9144.10344478,1.18578672
9146,9145.28923150,1.18063353
9147,9146.46986503,1.02914221
9148,9147.49900724,1.48668659
9149,9148.98569383,0.86493545
9150,9149.85062928,0.65257457
9151,9150.50320385,0.51020162
9152,9151.01340547,1.70213538
9153,9152.71554085,0.91721884
9154,9153.63275970,0.96375077
9155,9154.59651047,0.71734954
9156,9155.31386000,0.54763714
9157,9155.86149715,1.58932811
9158,9157.45082526,1.13253374
9159,9158.58335900,1.29014734
9160,9159.87350634,0.87734360
9161,9160.75084994,1.01156761
9162,9161.76241755,0.70572693
9163,9162.46814448,1.06087562
9164,9163.52902009,0.51279738
9165,9164.04181747,1.31048823
9166,9165.35230570,0.81235307
9167,9166.16465877,1.60490177
9168,9167.76956054,0.87397011
9169,9168.64353065,0.79267502
9170,9169.43620566,1.08189824
9171,9170.51810390,1.16034622
9172,9171.67845013,1.06964709
9173,9172.74809722,0.81248458
9174,9173.56058180,0.79320665
9175,9174.35378845,1.12394720
9176,9175.47773565,0.86165495
9177,9176.33939060,0.94079671
9178,9177.28018731,0.54570217
9179,9177.82588947,2.45325904
9180,9180.27914851,0.47475062
9181,9180.75389913,0.83336504
9182,9181.58726417,1.11742441
9183,9182.70468858,0.68212494
9184,9183.38681352,0.75516618
9185,9184.14197970,1.34018027
9186,9185.48215997,1.20048963
9187,9186.68264959,0.48497940
9188,9187.16762900,1.11765390
9189,9188.28528289,1.28527464
9190,9189.57055754,1.03067505
9191,9190.60123259,1.23794227
9192,9191.83917486,0.42775354
9193,9192.26692840,1.67267095
9194,9193.93959935,0.88954920
9195,9194.82914856,0.54097902
9196,9195.37012758,0.75779259
9197,9196.12792017,0.83800876
9198,9196.96592893,1.36808217
9199,9198.33401110,1.27168356
9200,9199.60569467,1.13161988
9201,9200.73731454,1.07902808
9202,9201.81634263,0.77438901
9203,9202.59073164,1.11605833
9204,9203.70678997,0.48415968
9205,9204.19094965,1.30547162
9206,9205.49642127,0.96795680
9207,9206.46437807,1.22149201
9208,9207.68587008,0.41831628
9209,9208.10418636,1.41228368
9210,9209.51647004,0.51546748
9211,9210.03193752,1.60833132
9212,9211.64026884,1.40783235
9213,9213.04810119,0.82469265
9214,9213.87279384,0.79835582
9215,9214.67114966,0.36055614
9216,9215.03170580,1.62964922
9217,9216.66135502,0.79128899
9218,9217.45264401,0.39722843
9219,9217.84987244,1.54387504
9220,9219.39374748,1.11444111
9221,9220.50818859,1.61630848
9222,9222.12449707,0.40173878
9223,9222.52623585,0.76359581
9224,9223.28983166,1.23481873
9225,9224.52465039,1.17298991
9226,9225.69764030,0.99366830
9227,9226.69130861,0.66517106
9228,9227.35647966,1.17595906
9229,9228.53243872,0.57167694
9230,9229.10411565,0.86246186
9231,9229.96657752,1.73208939
9232,9231.69866691,1.03860733
9233,9232.73727424,0.96555486
9234,9233.70282910,1.33297849
9235,9235.03580759,0.40993751
9236,9235.44574510,1.02565199
9237,9236.47139709,0.73365325
9238,9237.20505034,0.82177858
9239,9238.02682893,1.85110906
9240,9239.87793799,0.52520304
9241,9240.40314103,0.73861697
9242,9241.14175800,1.43907008
9243,9242.58082808,1.22582735
9244,9243.80665543,0.69908204
9245,9244.50573747,1.10913357
9246,9245.61487104,1.12147049
9247,9246.73634153,0.79152321
9248,9247.52786474,1.07455598
9249,9248.60242072,0.45966953
9250,9249.06209025,1.41914695
9251,9250.48123721,0.24559901
9252,9250.72683622,2.01403398
9253,9252.74087020,1.47379929
9254,9254.21466949,0.40352472
9255,9254.61819421,0.84341405
9256,9255.46160826,1.00240461
9257,9256.46401288,0.81906926
9258,9257.28308214,1.47402581
9259,9258.75710794,0.65468541
9260,9259.41179335,0.72772919
9261,9260.13952255,1.26838670
9262,9261.40790925,1.17023178
9263,9262.57814103,0.74547815
9264,9263.32361918,1.10425301
9265,9264.42787219,1.78315759
9266,9266.21102977,0.27568784
9267,9266.48671761,1.30037826
9268,9267.78709587,0.73493297
9269,9268.52202884,0.55153646
9270,9269.07356530,1.13387892
9271,9270.20744422,1.12026802
9272,9271.32771224,0.89754638
9273,9272.22525862,1.84521516
9274,9274.07047379,0.27988903
9275,9274.35036282,1.41727932
9276,9275.76764214,0.96587732
9277,9276.73351946,0.68545026
9278,9277.41896973,0.79685994
9279,9278.21582967,1.46672808
9280,9279.68255775,1.10103358
9281,9280.78359133,0.48965684
9282,9281.27324817,0.85843806
9283,9282.13168623,0.82090490
9284,9282.95259114,1.77627402
9285,9284.72886516,1.28482482
9286,9286.01368998,0.70644446
9287,9286.72013444,0.73655688
9288,9287.45669133,1.39612371
9289,9288.85281503,0.56528438
9290,9289.41809941,0.62552451
9291,9290.04362392,1.30020563
9292,9291.34382955,0.92452562
9293,9292.26835517,1.26942190
9294,9293.53777707,1.01355575
9295,9294.55133283,1.24415949
9296,9295.79549231,0.75285524
9297,9296.54834756,0.66098963
9298,9297.20933718,1.86406356
9299,9299.07340074,0.52061399
9300,9299.59401473,0.86811145
9301,9300.46212619,0.79526568
9302,9301.25739187,1.04220720
9303,9302.29959907,0.96520102
9304,9303.26480008,0.89222404
9305,9304.15702413,1.39015099
9306,9305.54717512,1.57897531
9307,9307.12615042,0.77683906
9308,9307.90298949,0.67565651
9309,9308.57864600,0.58690678
9310,9309.16555277,1.22214320
9311,9310.38769598,1.04294992
9312,9311.43064590,0.99695540
9313,9312.42760130,1.13495441
9314,9313.56255570,0.70134821
9315,9314.26390391,0.96728301
9316,9315.23118692,1.60194821
9317,9316.83313513,0.66241930
9318,9317.49555443,1.22760493
9319,9318.72315936,1.06566301
9320,9319.78882237,0.66196624
9321,9320.45078861,1.21149741
9322,9321.66228602,0.83827008
9323,9322.50055610,0.53769058
9324,9323.03824668,0.72542320
9325,9323.76366987,2.04300749
9326,9325.80667736,1.07027337
9327,9326.87695073,0.62178384
9328,9327.49873457,1.31346309
9329,9328.81219766,0.55500381
9330,9329.36720147,1.43993708
9331,9330.80713855,0.31260735
9332,9331.11974590,1.45901254
9333,9332.57875844,0.93554982
9334,9333.51430827,0.80527477
9335,9334.31958304,1.04173861
9336,9335.36132165,0.76877773
9337,9336.13009938,1.43490016
9338,9337.56499954,1.27829303
9339,9338.84329257,1.03747926
9340,9339.88077183,0.98775105
9341,9340.86852288,0.58675130
9342,9341.45527418,0.63880992
9343,9342.09408410,1.23877321
9344,9343.33285731,0.96942823
9345,9344.30228554,1.31257265
9346,9345.61485819,0.34791979
9347,9345.96277797,2.11163010
9348,9348.07440808,0.56933091
9349,9348.64373899,0.88918934
9350,9349.53292832,0.88571969
9351,9350.41864802,0.98183994
9352,9351.40048796,1.60389536
9353,9353.00438332,0.53315626
9354,9353.53753958,0.72503989
9355,9354.26257947,0.81056228
9356,9355.07314175,1.32114086
9357,9356.39428261,0.61919586
9358,9357.01347847,2.21757910
9359,9359.23105757,0.34714068
9360,9359.57819825,1.15618400
9361,9360.73438225,0.80337736
9362,9361.53775962,1.10888702
9363,9362.64664664,0.77843245
9364,9363.42507909,0.51684028
9365,9363.94191937,1.52937934
9366,9365.47129871,1.04685322
9367,9366.51815193,0.95902395
9368,9367.47717588,1.08676808
9369,9368.56394396,0.66153915
9370,9369.22548310,1.66817163
9371,9370.89365474,0.88776030
9372,9371.78141504,0.69958911
9373,9372.48100415,1.16811138
9374,9373.64911554,0.76581648
9375,9374.41493201,1.07456684
9376,9375.48949886,0.64505267
9377,9376.13455153,0.82674744
9378,9376.96129897,1.49278798
9379,9378.45408695,1.66913829
9380,9380.12322524,0.51301765
9381,9380.63624289,1.23386183
9382,9381.87010472,0.50608196
9383,9382.37618668,0.79843612
9384,9383.17462280,1.35758885
9385,9384.53221165,1.09095332
9386,9385.62316497,0.88311491
9387,9386.50627988,0.71482441
9388,9387.22110429,0.84768883
9389,9388.06879311,1.73434791
9390,9389.80314102,0.68029663
9391,9390.48343765,0.99168061
9392,9391.47511826,1.50869941
9393,9392.98381767,1.00950739
9394,9393.99332506,0.27701605
9395,9394.27034112,1.10254180
9396,9395.37288292,0.76428686
9397,9396.13716978,0.98230921
9398,9397.11947899,1.30376924
9399,9398.42324823,1.21150235
9400,9399.63475058,0.97964029
9401,9400.61439087,1.20146112
9402,9401.81585199,0.81164221
9403,9402.62749421,0.68959022
9404,9403.31708443,1.32364977
9405,9404.64073420,1.05400580
9406,9405.69474000,0.42327889
9407,9406.11801889,1.74275678
9408,9407.86077567,0.48308361
9409,9408.34385928,0.47552285
9410,9408.81938213,1.39234112
9411,9410.21172325,1.85481300
9412,9412.06653625,0.92033399
9413,9412.98687024,0.65801516
9414,9413.64488539,0.68808732
9415,9414.33297272,1.30563148
9416,9415.63860420,0.62001266
9417,9416.25861686,1.20355424
9418,9417.46217110,0.55355724
9419,9418.01572834,1.51158636
9420,9419.52731470,1.02590216
9421,9420.55321686,1.02897872
9422,9421.58219558,1.17245781
9423,9422.75465339,0.60730203
9424,9423.36195542,1.18641299
9425,9424.54836841,1.30816479
9426,9425.85653320,0.76043959
9427,9426.61697280,0.98324611
9428,9427.60021891,0.45133004
9429,9428.05154895,0.99739388
9430,9429.04894283,1.29281494
9431,9430.34175777,1.11600535
9432,9431.45776312,1.46130186
9433,9432.91906498,0.76623829
9434,9433.68530327,1.18699845
9435,9434.87230172,0.82024362
9436,9435.69254535,0.48123181
9437,9436.17377715,0.84104349
9438,9437.01482064,1.91534991
9439,9438.93017055,0.40221770
9440,9439.33238825,0.93148839
9441,9440.26387664,1.01845589
9442,9441.28233253,1.26435241
9443,9442.54668494,0.98509999
9444,9443.53178493,1.30945046
9445,9444.84123539,0.96578513
9446,9445.80702053,0.62589387
9447,9446.43291439,1.32887239
9448,9447.76178678,0.52956492
9449,9448.29135170,0.93070144
9450,9449.22205314,1.08195241
9451,9450.30400555,0.57927200
9452,9450.88327754,2.00836420
9453,9452.89164174,1.31799132
9454,9454.20963306,0.23824335
9455,9454.44787642,0.75452439
9456,9455.20240080,1.54811296
9457,9456.75051376,0.66082149
9458,9457.41133526,1.17707008
9459,9458.58840534,0.86135234
9460,9459.44975768,0.83368252
9461,9460.28344020,1.14172648
9462,9461.42516668,0.84810528
9463,9462.27327195,0.94997901
9464,9463.22325097,1.62365321
9465,9464.84690417,0.97567806
9466,9465.82258224,1.09905441
9467,9466.92163665,0.59721214
9468,9467.51884879,0.89705138
9469,9468.41590017,0.90815705
9470,9469.32405722,0.67920919
9471,9470.00326641,1.44025575
9472,9471.44352216,1.27446119
9473,9472.71798335,0.42790969
9474,9473.14589304,1.58379983
9475,9474.72969287,1.33154563
9476,9476.06123851,0.22684448
9477,9476.28808299,1.11919634
9478,9477.40727933,1.10588241
9479,9478.51316174,1.42978330
9480,9479.94294504,0.47865749
9481,9480.42160253,0.81683366
9482,9481.23843619,0.97778135
9483,9482.21621754,0.61656733
9484,9482.83278487,2.30792402
9485,9485.14070889,0.28014893
9486,9485.42085782,1.64809582
9487,9487.06895364,0.52755850
9488,9487.59651213,0.80361065
9489,9488.40012278,0.96097734
9490,9489.36110013,1.22594847
9491,9490.58704860,0.48610925
9492,9491.07315784,1.36753433
9493,9492.44069217,1.00371117
9494,9493.44440334,1.09005829
9495,9494.53446163,1.06554885
9496,9495.60001048,0.73737272
9497,9496.33738320,1.29402411
9498,9497.63140731,1.50671581
9499,9499.13812312,0.47522359
9500,9499.61334672,0.63176718
9501,9500.24511390,1.03828311
9502,9501.28339701,1.28659165
9503,9502.56998866,0.50329703
9504,9503.07328569,0.93531601
9505,9504.00860170,1.81344928
9506,9505.82205098,1.09220659
9507,9506.91425757,0.88389299
9508,9507.79815055,0.75817978
9509,9508.55633034,0.79471524
9510,9509.35104557,0.99481896
9511,9510.34586454,1.09782081
9512,9511.44368534,1.32100353
9513,9512.76468887,0.58361285
9514,9513.34830172,0.85370048
9515,9514.20200220,0.92994099
9516,9515.13194319,1.49229061
9517,9516.62423380,1.21584110
9518,9517.84007489,0.84933854
9519,9518.68941344,0.85182610
9520,9519.54123954,1.32542664
9521,9520.86666618,0.73859832
9522,9521.60526451,0.74217294
9523,9522.34743745,0.37731975
9524,9522.72475720,1.66175240
9525,9524.38650960,1.09075848
9526,9525.47726807,1.26801744
9527,9526.74528552,0.94943286
9528,9527.69471838,0.77942139
9529,9528.47413977,1.36660858
9530,9529.84074835,0.41247010
9531,9530.25321845,1.41902601
9532,9531.67224446,0.80306925
9533,9532.47531371,1.19789462
9534,9533.67320833,0.43539575
9535,9534.10860408,1.17160812
9536,9535.28021220,1.05841955
9537,9536.33863176,0.81065438
9538,9537.14928613,2.15395263
9539,9539.30323876,0.60399674
9540,9539.90723550,0.50452421
9541,9540.41175970,1.29713665
9542,9541.70889636,0.32270921
9543,9542.03160557,1.38042844
9544,9543.41203401,1.03848067
9545,9544.45051468,0.92801014
9546,9545.37852482,0.74849458
9547,9546.12701940,1.73652442
9548,9547.86354382,0.68219550
9549,9548.54573933,1.09226794
9550,9549.63800727,0.66991706
9551,9550.30792433,1.56589484
9552,9551.87381917,0.78951086
9553,9552.66333003,0.81977519
9554,9553.48310522,1.12300396
9555,9554.60610918,0.50280210
9556,9555.10891128,0.81044408
9557,9555.91935535,1.38215003
9558,9557.30150538,1.69897359
9559,9559.00047897,0.72470160
9560,9559.72518057,0.82177882
9561,9560.54695939,1.30504570
9562,9561.85200509,0.65093470
9563,9562.50293979,0.77245486
9564,9563.27539465,0.95793217
9565,9564.23332682,1.19765873
9566,9565.43098554,1.29342244
9567,9566.72440799,0.85967518
9568,9567.58408316,0.19593441
9569,9567.78001757,1.91149653
9570,9569.69151410,0.98548215
9571,9570.67699625,1.09013203
9572,9571.76712828,0.96638628
9573,9572.73351457,1.11299603
9574,9573.84651060,0.23152820
9575,9574.07803879,1.49226075
9576,9575.57029954,0.60488485
9577,9576.17518440,0.83274222
9578,9577.00792661,1.39874977
9579,9578.40667639,1.34435668
9580,9579.75103307,1.25782064
9581,9581.00885371,0.62226101
9582,9581.63111472,0.95119927
9583,9582.58231399,0.38672214
9584,9582.96903613,2.04399520
9585,9585.01303132,0.43966480
9586,9585.45269613,1.02439460
9587,9586.47709073,0.58496620
9588,9587.06205692,1.35621218
9589,9588.41826910,0.80484186
9590,9589.22311096,1.34394791
